sex,age,height,index,amount
1,73,116,243249,20282
1,4,24,738714,178669
1,100,220,784041,38659
0,67,229,825013,38634
0,100,125,552740,263348
1,79,155,916863,22363
1,55,248,85725,708693
1,57,182,822176,710187
1,54,149,545545,735617
0,40,99,915209,925563
1,96,50,68902,519850
0,20,297,69073,83051
1,33,217,506822,506538
0,77,185,464966,228172
1,12,47,405652,241260
0,56,261,272636,101764
1,52,225,440066,272895
0,9,103,694953,390531
0,56,81,842762,409501
0,7,257,48558,768108
0,76,187,464904,162829
1,59,107,786352,672551
1,53,298,341739,579738
1,22,243,372142,921304
1,35,210,310889,597088
1,100,120,178208,358764
0,54,54,788194,465407
0,54,35,35971,115257
1,24,34,847687,840144
1,0,200,554421,197762
0,5,242,125659,284797
0,7,267,264403,836364
0,77,208,430256,390708
0,70,202,512417,906333
1,20,9,616356,514132
1,12,137,670012,199496
0,18,177,496559,41512
0,0,279,610501,472197
0,57,126,914495,436365
0,65,92,12131,803180
0,41,130,468200,196004
1,70,66,530789,393940
1,52,231,30543,465409
1,2,186,277200,264485
0,9,107,825670,103922
1,17,285,61038,812437
0,93,187,61185,25276
0,72,180,749932,578308
0,84,20,740247,102964
1,7,16,547059,709174
0,8,101,610111,400964
0,44,154,403283,601204
1,86,76,736518,718389
1,68,6,402358,86845
0,18,222,23880,45099
0,20,151,878114,364564
0,75,99,843788,994840
1,91,39,603976,909650
1,54,79,260222,222065
0,84,147,967579,489240
0,48,244,379507,691747
0,38,44,332618,10209
1,44,22,969637,404784
0,76,27,372696,821530
0,25,294,236936,82815
0,70,38,658232,867937
1,52,156,39102,246108
1,24,10,440151,202625
1,79,61,438693,315348
0,5,149,315883,368522
1,68,174,119940,143502
0,21,44,363721,167289
1,49,30,662779,454637
0,94,88,686127,180146
0,5,185,659233,290544
0,28,183,386700,766201
0,92,104,769095,470690
1,63,39,48729,377814
0,36,101,454363,912579
1,86,93,765323,606959
0,59,85,1143,602557
0,71,42,516357,649780
0,68,224,762392,978667
0,1,270,746489,524111
1,42,124,208811,944564
1,13,230,158023,898257
1,64,134,380360,666592
0,53,12,432586,979097
0,87,115,438913,656214
1,71,112,767593,377106
0,96,261,301416,583827
0,50,20,579951,570374
1,52,152,792596,76487
1,18,198,638954,808174
1,93,15,683678,117201
1,91,24,392553,193545
0,78,118,352608,342373
0,85,120,705225,331361
0,34,138,901693,741664
0,45,118,892909,74086
0,50,163,24022,401142
0,87,90,170253,470276
0,35,55,541763,754797
0,32,255,695215,585239
1,65,48,787588,627607
1,0,162,546587,664143
1,11,104,328042,256245
0,63,252,303467,292658
1,19,192,81784,513903
1,45,298,862004,28182
1,100,5,332556,420059
1,34,61,240220,603196
1,51,65,21930,639725
1,24,10,696874,465368
0,11,178,26482,66761
0,85,153,224311,795882
0,85,156,164710,926261
1,8,123,309383,869920
1,52,42,204572,238280
1,89,286,165781,841054
0,33,162,865883,621261
1,20,45,17193,285683
1,51,174,218865,753233
0,55,219,463609,386406
1,72,185,692884,558964
0,61,58,988340,392672
1,24,29,510226,902545
1,31,145,793593,417661
0,95,235,238441,441684
1,60,30,336202,841640
1,95,210,391495,65444
1,83,241,556763,36100
1,63,186,226412,292442
1,37,267,782816,101468
1,56,109,585160,672541
0,39,244,892158,456233
1,60,166,150647,495679
0,22,44,547928,640879
1,87,132,633381,858794
1,52,258,609315,547868
0,93,243,459173,541558
1,91,2,884161,621290
1,33,184,48711,304058
1,93,208,334725,543112
0,23,52,676257,805293
0,17,79,144922,775601
0,55,2,682447,834114
1,76,92,624718,260768
1,24,300,461932,584733
1,43,145,202439,272941
0,60,212,933695,57977
1,58,191,100269,667671
1,8,55,932983,180729
0,30,80,926334,338894
1,94,172,852175,42687
1,51,6,296649,56324
0,79,189,596670,247675
0,62,223,917177,715081
0,58,53,414931,825686
1,18,227,416703,600932
1,27,131,855112,514162
0,95,55,836412,123224
1,81,39,80496,308851
1,81,84,160505,315541
0,87,173,830696,221253
1,45,257,882115,892292
1,74,45,342697,988855
1,61,269,635250,410264
0,39,284,98396,507799
0,29,189,876332,881633
0,28,160,997828,901
1,28,277,317219,470247
0,49,255,887626,939242
0,72,233,753607,348535
0,74,288,364998,900758
1,15,282,153335,172718
1,9,281,232066,748757
1,49,293,493477,99809
1,8,143,895,791474
0,56,107,953890,914166
0,78,63,380569,570849
1,11,152,503477,315640
0,69,241,385741,455863
1,78,182,431046,182885
0,64,278,607029,276431
1,15,95,982303,609934
0,47,188,9482,774012
0,26,102,35832,97778
0,76,124,309161,442853
1,57,104,8885,724785
0,69,299,693071,643869
0,69,295,804396,402199
1,30,93,13709,294077
0,73,262,175732,781284
0,22,222,913819,225769
0,63,274,907141,828350
1,16,146,850781,415034
1,78,189,287986,457635
1,8,94,612011,166645
0,81,179,872706,692991
0,22,205,45868,639109
1,11,67,697550,958459
0,51,254,221945,868276
0,12,159,113571,617039
0,99,93,796381,637474
0,9,68,168299,738268
0,7,254,79665,479564
1,50,133,746761,570506
0,42,200,618372,609427
1,56,56,581723,716049
1,95,130,305829,742209
0,76,227,331791,260081
1,71,282,996023,663055
0,0,226,368885,181064
1,84,248,194726,156750
0,93,284,578798,475270
1,59,215,320895,900398
0,20,182,395755,412102
1,48,242,351521,211027
1,9,264,392509,938553
0,52,226,175517,587004
0,99,116,176687,525306
1,81,275,42792,935790
0,38,259,195595,547418
0,19,161,715210,210804
1,73,219,787209,407824
0,14,43,215569,794717
1,63,100,459372,784862
0,26,189,977796,840258
1,47,113,937108,135271
0,20,123,843481,141029
1,43,205,636778,591901
1,46,264,359693,218324
1,95,180,534607,58545
0,16,146,500077,37843
1,47,20,719971,821174
1,15,48,732490,59197
0,65,106,622865,105016
0,86,156,8842,462794
1,16,61,337361,500002
0,12,177,10842,165626
1,74,140,560081,818657
1,51,115,783626,323218
1,56,108,585610,44100
0,30,298,576790,302698
0,15,252,608916,888559
0,6,181,3192,407677
0,3,269,833474,620892
1,92,262,966651,308818
1,5,242,400884,44432
0,99,156,169224,969026
0,19,33,29252,661983
0,11,59,888035,442878
1,100,269,404087,49091
1,64,225,184547,710849
1,40,46,291220,183361
0,17,156,284511,117886
0,71,175,28037,880173
1,8,102,429878,57067
0,16,140,51160,721457
0,39,135,159872,190744
1,20,8,242375,674615
0,36,116,754436,44075
1,56,181,149131,729074
1,17,224,853130,523902
1,81,235,46498,456864
0,6,34,308058,849932
0,69,2,675632,304884
0,66,294,703280,418317
0,25,148,912443,306646
1,21,267,634021,154443
1,38,106,649302,681159
1,59,206,379366,224883
1,84,48,414926,610586
1,99,74,33617,977227
0,79,122,58573,744781
0,51,85,611886,338153
1,32,182,828292,862967
0,1,166,956718,410803
0,23,16,925718,309407
0,26,20,620843,823912
1,98,43,547930,38902
0,39,160,602820,648710
0,68,77,309698,160057
1,83,89,815600,493808
0,16,236,839875,613286
1,51,295,865848,912076
1,66,289,597913,983941
0,86,116,443198,115499
0,47,3,974630,901852
0,24,277,834085,817556
1,13,245,217837,939632
0,30,195,75671,86996
0,81,140,932897,674561
1,62,229,131310,749522
1,51,172,510486,297023
1,82,59,712229,619482
0,8,285,646005,929742
1,9,137,690210,745430
0,7,47,616436,991358
1,68,131,89257,224643
0,60,252,77406,409067
1,84,65,911629,623074
0,33,126,173097,223333
1,17,1,568383,644968
1,14,88,444469,848316
1,54,8,337904,57544
1,50,83,757854,194537
0,6,188,87010,370345
1,41,41,234286,529450
0,83,30,155937,576026
0,65,274,456462,858189
0,6,99,361234,640110
0,81,43,860151,194090
0,17,194,185073,801329
1,17,189,901507,218324
0,45,71,405427,637980
1,32,144,426647,729459
1,83,110,87221,246574
1,15,228,750288,502839
0,0,1,736296,454135
1,53,102,621323,963607
1,94,110,254182,366068
0,97,210,167270,180570
1,40,225,767610,612935
1,68,221,807204,165579
1,99,82,292464,559241
1,79,209,930708,673981
0,61,299,509107,780708
1,24,244,128960,820821
1,52,122,308074,549830
0,48,19,863209,1122
0,89,254,571706,399129
1,9,273,914522,793412
0,2,139,320595,547867
1,34,90,539180,515410
0,99,183,383576,746115
0,79,78,861587,947803
0,74,230,16618,228431
1,62,21,740059,309028
0,91,17,439267,56945
0,15,14,525642,762469
1,57,66,194163,780518
0,91,47,834999,12677
1,92,263,378651,949801
0,80,182,429804,499060
0,76,60,754878,648211
0,62,154,582686,516961
0,21,191,518134,176479
1,11,76,53505,542426
0,76,298,51095,812747
0,61,121,344799,862473
1,77,239,693606,772557
0,81,235,47656,509589
0,72,17,62432,383509
0,88,14,652626,732164
1,9,172,630009,489744
1,48,30,836115,921245
1,58,278,807260,852391
0,17,145,682945,94718
1,58,102,457881,497057
1,82,248,140453,674894
1,49,220,35375,225375
1,5,284,466270,123280
0,99,3,747092,421924
0,21,38,530115,840392
1,98,207,53513,232659
1,92,114,208031,847444
1,93,44,384121,882367
0,87,239,209005,86425
0,42,62,882661,989852
0,57,80,129128,369307
0,2,252,902758,586321
1,30,173,81069,385278
1,11,187,448334,903057
1,17,192,490190,85372
1,100,90,764340,500691
1,57,7,533445,430914
0,38,140,45053,186534
0,24,14,327715,907306
1,14,51,699124,636482
1,83,37,796869,672110
0,80,75,101517,893101
1,48,232,977788,163915
0,96,148,590323,613421
0,22,186,717330,831782
0,78,269,178873,145104
0,91,57,40321,169547
1,36,129,768066,812188
1,39,82,152751,844616
1,85,48,220247,563906
0,16,271,850113,48518
1,18,94,92174,904778
0,9,86,397876,815220
1,93,122,163315,835540
1,95,43,329992,656523
1,94,199,188805,497838
0,37,102,14960,928781
1,1,269,166865,130798
1,23,44,393810,280214
1,74,68,204282,52347
0,12,118,84284,558972
1,78,184,866012,267164
1,80,231,742412,596971
1,97,73,907042,497316
1,60,148,650351,634573
1,14,23,866526,900001
0,52,169,717363,382498
1,53,240,598294,15675
0,69,68,549665,116843
1,53,46,11018,592658
1,55,209,349878,954678
0,37,115,441804,674871
1,69,141,474367,400690
1,10,181,828430,660127
1,14,83,398433,226450
1,74,239,764421,259300
0,5,173,6490,728612
0,22,235,709774,724973
1,85,256,195399,740993
0,69,227,687128,90215
1,27,171,770077,156462
1,27,196,620617,885639
1,13,80,121634,891224
0,17,106,911359,629836
1,58,80,491384,22558
1,93,259,484297,758632
0,28,260,168645,511032
0,18,92,179117,965925
1,77,129,270331,374625
1,90,85,513253,664361
1,19,297,952160,632856
1,60,224,401374,959603
0,71,201,511052,86016
1,86,132,6954,970814
0,41,77,979696,242269
0,40,69,532920,538199
1,60,32,667404,442752
1,39,171,258541,165322
1,51,145,5111,340880
0,48,60,314444,779935
0,37,290,660528,857068
1,66,278,355938,305576
0,74,256,245008,712772
0,83,76,664944,793528
1,82,112,292817,551934
0,14,228,740110,109548
0,77,241,984283,640216
1,35,245,874536,216119
0,98,116,149720,750906
0,65,107,232128,137944
0,73,182,1922,875645
0,49,174,535457,172960
0,26,270,708628,961054
0,8,202,944897,913196
0,91,42,767268,583270
1,59,284,166632,894022
0,51,0,478642,25677
1,97,284,443257,119187
0,48,12,499441,1966
0,51,253,20995,862494
1,56,174,797692,651996
0,8,136,5310,28414
1,28,224,799263,727654
0,74,12,720662,83750
0,24,239,337390,191672
0,22,94,332216,769198
1,9,73,187357,194678
0,43,240,951252,260874
1,42,66,55143,705240
0,70,121,520692,591739
1,27,74,697512,625485
0,75,170,49110,657062
0,67,21,702600,602053
0,36,193,913146,836564
1,45,139,881558,992707
1,56,10,732582,879735
0,16,204,502256,888412
1,83,277,985304,316790
1,35,151,795862,547540
0,60,218,846469,380905
1,1,142,449613,565727
0,26,42,646216,249674
1,9,241,246309,22119
1,19,119,668262,784721
0,13,109,423549,625391
0,67,74,43955,590098
1,31,131,484888,824347
0,60,98,305671,561788
1,27,37,248174,294394
1,9,260,908381,10814
1,13,16,370250,700498
1,42,258,365530,116644
0,68,143,412840,346092
0,36,297,69489,606376
0,77,183,70465,684438
1,45,158,591278,198853
0,63,90,832112,257415
1,59,69,902811,596025
1,33,130,966284,791598
1,14,154,397736,714141
0,42,4,381958,10159
1,62,204,195654,30174
1,76,113,276431,323106
0,83,49,678635,737869
0,29,269,861373,192744
0,77,149,134450,683170
0,87,234,565439,526936
0,49,175,704043,271552
0,4,170,939292,430973
1,66,294,443328,849756
0,58,120,808257,800241
1,63,124,360774,481710
1,2,1,553632,394166
0,77,30,332041,82748
0,100,56,643943,251590
1,66,271,100342,109984
1,86,139,355147,74321
1,21,14,998590,700745
0,81,99,986592,879460
1,2,163,353254,553895
0,4,287,115809,971393
1,54,172,224744,259291
0,35,96,240573,471092
1,2,23,885704,667849
1,64,178,303045,672848
0,52,93,175655,96483
0,57,295,107973,791432
1,5,2,308535,233848
1,29,259,125635,731637
0,60,201,419754,348503
0,44,113,351515,256954
0,15,4,348508,58211
1,32,273,813425,945841
0,37,160,325873,793271
1,4,117,690428,710619
1,5,223,975824,923889
0,94,299,137758,544216
0,43,66,26978,140998
1,3,190,910411,966251
1,38,109,949828,112476
1,51,175,787217,491117
1,15,19,125862,380957
1,89,11,703272,536224
0,82,228,428906,14081
0,84,252,35512,855303
1,47,251,426087,106616
0,70,259,721772,376738
1,71,221,595729,216812
1,0,11,169720,249636
0,91,270,159418,472991
1,48,68,994950,153253
0,60,196,856227,278308
0,13,171,893307,828251
0,10,66,462933,604988
0,33,111,9991,274397
1,20,31,996532,96995
0,36,255,329130,24078
1,69,298,475552,228164
1,58,73,397955,19717
1,91,254,277755,923839
1,47,174,238628,700107
1,34,9,532116,295689
0,0,29,539807,501131
0,14,25,180959,6827
1,98,30,316133,372481
1,91,196,761531,866625
1,11,81,325700,769648
1,19,215,620812,586308
0,4,102,631360,339958
0,85,78,655442,736097
1,99,29,820512,463737
0,93,184,950187,607192
0,94,246,109816,128555
1,3,138,209153,793739
1,91,276,908198,489932
1,19,142,847588,836830
0,55,21,439941,694213
1,52,21,689641,441567
1,87,226,452646,790646
0,60,5,742481,33603
0,3,48,188100,682334
0,93,143,485114,3836
1,99,53,98425,875705
1,48,240,638132,674040
0,85,295,797532,99646
1,55,26,862025,6256
1,2,121,109888,546148
0,60,283,256057,230347
1,91,201,959462,792597
0,48,297,151483,566030
0,66,240,864820,135918
0,56,12,111074,929439
0,98,15,696409,475630
1,30,225,730026,490791
1,64,33,32138,714377
0,41,61,859670,888662
0,31,12,583647,214811
1,97,300,916560,410094
1,44,11,940031,246881
1,85,246,290937,253972
1,82,185,901354,821758
0,5,35,85066,815862
0,3,287,379050,492238
1,85,252,442980,528102
0,65,255,102521,826174
0,18,153,281703,840976
1,20,84,637298,612033
0,1,109,211437,367466
1,86,68,246170,701159
1,9,227,455593,400275
0,10,61,292385,77374
0,10,148,92595,856888
0,84,297,515136,726177
1,55,182,250491,715675
0,34,256,707720,941923
1,93,121,535714,283505
0,55,264,614203,188810
0,48,30,597136,319069
1,98,3,425017,419697
0,32,208,792453,891032
0,60,182,475569,945079
0,85,178,294993,787474
1,3,62,236428,227783
1,69,5,203402,627421
0,25,253,143850,18075
0,45,229,528641,546132
0,9,128,925963,841753
1,89,62,266966,898205
1,78,223,110169,296485
1,19,73,775671,464047
1,4,112,805715,434591
1,60,244,856135,46443
0,45,247,37226,495094
0,36,47,168155,426329
0,29,3,63883,353641
1,39,133,799097,346744
1,64,62,296963,432089
0,93,54,955470,312802
0,87,162,756726,94780
0,57,233,638937,192261
1,48,171,293682,782303
1,64,293,954563,900705
0,1,112,713287,824387
0,66,256,112621,879631
1,6,130,521983,303939
0,72,185,819856,725277
0,77,66,939735,745597
1,29,158,946166,221003
1,61,198,863278,509046
1,27,7,957647,389260
1,54,11,239985,932183
0,60,55,189266,161916
1,5,273,401192,321793
1,44,62,756082,993528
1,60,254,28424,945785
0,11,297,486838,138999
0,78,2,582799,596894
1,56,34,787664,904077
0,23,104,782481,7253
0,81,46,558619,732038
1,76,130,142757,628022
0,34,114,680569,227524
0,86,250,849749,333294
1,38,221,70822,313348
1,41,97,479346,517029
1,2,22,777870,466105
0,38,113,425790,543680
1,50,198,701803,585853
0,37,59,194235,983194
0,82,2,761069,327871
1,48,233,291819,813956
0,15,133,272015,585243
1,20,270,131975,402312
0,15,8,344409,772472
0,73,181,302836,480674
0,90,195,739536,313405
0,29,28,344413,342432
0,7,59,634239,703854
0,6,5,918898,159907
1,67,53,408426,288328
1,26,85,237767,221575
1,59,34,752583,91733
1,68,17,825785,139359
0,91,193,396949,247292
0,73,194,983935,771647
1,8,267,524871,834155
1,53,138,419724,520119
0,52,214,863839,674667
1,88,22,102474,428143
0,60,163,84352,2135
0,96,128,601879,648640
0,27,118,850691,853877
1,38,152,324320,850085
1,42,274,473666,249246
0,47,260,711866,188069
0,88,267,103216,894598
1,1,135,993561,78557
1,62,101,100075,886296
1,98,285,162655,571633
1,82,248,446904,588088
0,45,299,291844,160553
1,48,150,920186,22526
1,65,100,248118,692572
1,39,184,904418,81106
0,78,45,365376,743081
1,7,11,185737,292312
0,72,174,346679,608011
0,15,248,337496,32499
0,24,98,462287,862576
1,28,165,116022,502829
0,60,169,173224,257507
0,41,54,983390,950111
1,37,76,307804,531262
0,88,193,106700,681651
1,26,292,468949,343206
1,25,104,854262,262790
1,44,264,999510,703314
1,50,29,291466,50419
0,18,292,655855,35762
1,86,158,975317,902984
0,36,164,801296,979720
1,73,61,121380,382817
1,6,153,705621,594489
1,25,237,60658,438607
1,86,16,79798,56814
0,38,284,82910,554449
1,6,159,310029,351507
1,87,35,392473,805884
1,22,26,761417,554610
0,82,222,99524,899417
1,7,85,306459,400429
0,1,133,618738,488474
0,64,261,853593,812782
1,51,164,37758,348592
1,94,33,723399,523799
0,39,110,266466,709129
0,92,267,26279,78311
1,77,278,481006,730205
0,80,218,511133,7072
1,33,119,280659,339250
1,71,0,625726,278860
1,92,160,172101,147359
1,76,102,915203,703536
1,78,156,17427,962032
1,53,119,185752,731614
0,55,9,92696,21301
0,68,281,548196,177316
1,66,204,732387,346053
1,50,62,52777,608966
0,77,25,713259,464074
1,62,276,34854,834016
0,50,75,766876,869440
0,24,257,423350,706835
1,23,85,709780,418095
0,28,224,616718,49100
1,55,117,558987,705521
1,19,175,370977,457878
1,71,36,180138,531577
0,91,132,179664,561001
0,46,201,82389,402056
0,5,95,769684,62324
1,44,300,69629,412613
1,69,9,597365,156845
0,15,266,124363,30011
1,11,220,789050,382903
1,69,63,519634,444190
1,10,211,744108,521418
0,48,165,179716,677713
0,78,61,946137,275484
0,9,38,722774,156524
1,87,132,80986,143563
1,11,3,187540,462805
0,13,243,683587,811805
0,17,33,797422,139206
0,97,24,516054,469812
1,89,187,753092,73770
0,0,128,665636,249763
0,59,98,725809,533577
0,69,92,529052,743072
1,25,300,404709,368476
0,27,242,532328,231696
1,43,53,960480,47856
1,89,236,229962,972307
0,99,205,474696,580860
0,92,19,445946,405730
1,0,190,388593,557582
1,71,298,759483,223905
0,74,228,918909,276045
0,38,167,449212,373487
1,41,223,312842,923881
0,16,90,675377,5716
1,10,154,588853,726666
0,40,22,342283,376060
1,3,293,642953,693861
1,7,127,770497,374635
1,16,287,267288,325377
1,43,46,114068,347562
0,48,117,679953,375624
0,53,174,291002,6575
1,20,265,9554,705034
1,0,17,184235,324698
1,50,64,287828,411599
1,100,175,27455,905189
1,92,279,907112,129311
0,86,239,445726,536138
1,77,50,314604,912611
0,42,297,100437,839479
0,24,134,171190,945405
1,69,169,684122,715762
0,32,20,931565,746709
0,5,104,567519,191441
1,100,84,523394,867330
0,24,32,543433,860586
1,48,20,25721,781236
1,87,33,905400,101941
0,72,203,622279,910730
0,8,221,685486,478332
1,93,204,751344,577060
1,41,15,967577,8649
0,26,48,511448,321671
0,9,147,100139,819990
0,63,181,239330,234618
1,66,216,856447,576942
0,71,30,776045,465208
0,26,171,165134,136783
1,80,110,164141,164763
1,71,48,574777,488037
0,26,282,702653,275758
1,32,249,537944,715868
0,4,100,751566,837315
1,41,118,224077,804998
1,14,123,115766,708528
1,46,188,526156,504759
0,24,102,362043,376619
0,4,77,6923,501942
1,94,233,404155,929107
0,19,115,647806,796055
0,33,105,275384,85797
0,92,289,982178,806252
1,90,188,692196,450901
0,61,88,677009,742349
1,10,123,892540,19712
1,72,37,359374,214698
1,21,249,621512,604158
0,97,263,602322,211132
0,15,138,680836,389298
1,63,60,970888,388427
0,62,215,509738,397188
0,12,257,886402,317262
1,0,2,568731,477591
1,47,156,947744,679155
0,98,235,444972,484424
0,36,300,53060,628101
